service_id,user_loc,plan_cpu,plan_mem,plan_disk,submit_time,duration,e2e_latency,e2e_reliability
2537,1232,4,0.042409339,0.034085122,3709,28,,
2538,1176,8,0.084818678,0.056808536,3709,28,,
2539,1262,8,0.084818678,0.056808536,3740,34,,
2540,869,8,0.084818678,0.085212805,3740,14.39686099,,
2541,179,4,0.042409339,0.034085122,3740,2,,
2542,796,16,0.318070044,0.113617073,3740,32.96644295,,
2543,346,4,0.042409339,0.034085122,3740,2,,
2544,41,4,0.042409339,0.045446829,3740,2,,
2545,37,4,0.042409339,0.034085122,3740,32.99337748,,
2546,356,4,0.042409339,0.034085122,3740,33,,
2547,1219,8,0.169637357,0.056808536,3740,2,,
2548,662,8,0.084818678,0.056808536,3780,1,,
2549,1197,8,0.084818678,0.085212805,3791,57.36236934,,
2550,957,4,0.042409339,0.034085122,3791,42.88675624,,
2551,1288,4,0.042409339,0.034085122,3796,6,,
2552,1068,4,0.042409339,0.034085122,3796,1,,
2553,706,8,0.084818678,0.056808536,3796,2,,
2554,611,4,0.042409339,0.034085122,3796,3.333333333,,
2555,126,8,0.084818678,0.085212805,3796,7,,
2556,1199,8,0.084818678,0.056808536,3807,82.29142857,,
2557,1036,4,0.042409339,0.034085122,3810,43,,
2558,726,4,0.042409339,0.034085122,3810,42,,
2559,83,4,0.042409339,0.034085122,3810,4,,
2560,30,8,0.084818678,0.056808536,3810,42,,
2561,285,4,0.042409339,0.034085122,3810,4,,
2562,731,16,0.318070044,0.113617073,3816,119.4,,
2563,578,4,0.042409339,0.034085122,3819,187.5207824,,
2564,986,8,0.084818678,0.113617073,3819,51.33471933,,
2565,270,4,0.042409339,0.034085122,3819,2,,
2566,945,4,0.042409339,0.034085122,3819,11.6,,
2567,711,8,0.084818678,0.085212805,3819,412,,
2568,706,4,0.042409339,0.034085122,3822,47.77777778,,
2569,243,4,0.042409339,0.034085122,3822,69.26666667,,
2570,826,8,0.084818678,0.056808536,3822,72.05882353,,
2571,857,4,0.042409339,0.034085122,3822,195.1578947,,
2572,1182,4,0.042409339,0.034085122,3822,214.3333333,,
2573,876,4,0.042409339,0.034085122,3822,235.2608696,,
2574,559,4,0.042409339,0.034085122,3822,248.52,,
2575,1231,8,0.084818678,0.056808536,3822,3,,
2576,968,4,0.042409339,0.034085122,3822,32.16666667,,
2577,1179,4,0.042409339,0.034085122,3822,2,,
2578,792,8,0.084818678,0.085212805,3822,4,,
2579,129,8,0.084818678,0.056808536,3822,2,,
2580,862,4,0.042409339,0.045446829,3822,2,,
2581,1191,4,0.042409339,0.034085122,3822,3,,
2582,383,4,0.042409339,0.034085122,3822,3,,
2583,333,16,0.318070044,0.113617073,3822,3,,
2584,600,4,0.042409339,0.034085122,3822,11,,
2585,1011,4,0.042409339,0.034085122,3822,3,,
2587,268,8,0.084818678,0.056808536,3833,3.090909091,,
2588,301,4,0.042409339,0.034085122,3833,3,,
2589,749,8,0.084818678,0.056808536,3833,1,,
2590,126,4,0.042409339,0.034085122,3833,2,,
2591,748,8,0.084818678,0.068170244,3833,1,,
2592,728,4,0.042409339,0.034085122,3833,2,,
2593,71,4,0.042409339,0.034085122,3833,4,,
2594,1308,4,0.042409339,0.034085122,3833,1,,
2595,1059,8,0.169637357,0.056808536,3833,2,,
2596,783,4,0.042409339,0.034085122,3833,2,,
2597,363,4,0.042409339,0.034085122,3855,3,,
2598,1098,8,0.169637357,0.056808536,3855,3,,
2599,1122,4,0.042409339,0.034085122,3855,47.77777778,,
2600,699,4,0.042409339,0.034085122,3855,75,,
2601,1176,8,0.084818678,0.085212805,3865,3,,
2602,1181,4,0.042409339,0.034085122,3865,1,,
2603,232,8,0.084818678,0.056808536,3865,3,,
2604,836,8,0.084818678,0.068170244,3865,1,,
2605,596,8,0.084818678,0.068170244,3865,3,,
2606,1110,4,0.042409339,0.034085122,3865,3,,
2607,45,8,0.084818678,0.085212805,3866,6,,
2608,1285,8,0.084818678,0.056808536,3866,1,,
2609,1006,4,0.042409339,0.034085122,3866,2.666666667,,
2610,1146,8,0.084818678,0.056808536,3866,1,,
2611,336,8,0.084818678,0.056808536,3866,3,,
2612,949,8,0.127228017,0.085212805,3866,3.666666667,,
2613,393,4,0.042409339,0.034085122,3866,6,,
2614,676,8,0.084818678,0.056808536,3866,6,,
2615,791,4,0.042409339,0.034085122,3866,6,,
2616,629,4,0.042409339,0.034085122,3866,1,,
2617,828,4,0.042409339,0.034085122,3866,4,,
2618,221,8,0.084818678,0.068170244,3866,6,,
2619,952,4,0.042409339,0.034085122,3877,18.33158813,,
2620,640,8,0.169637357,0.056808536,3878,42.03626943,,
2621,209,8,0.084818678,0.045446829,3880,26.28409091,,
2622,160,4,0.042409339,0.034085122,3880,21.92592593,,
2623,1193,8,0.084818678,0.056808536,3880,22.86363636,,
2624,1076,4,0.042409339,0.034085122,3880,18,,
2625,1101,4,0.042409339,0.034085122,3880,29.75,,
2626,341,4,0.042409339,0.034085122,3880,27.92307692,,
2627,1107,8,0.084818678,0.085212805,3880,25.59090909,,
2628,717,4,0.042409339,0.034085122,3880,112.7083333,,
2629,1017,4,0.042409339,0.034085122,3892,35.42622951,,
2630,612,8,0.169637357,0.056808536,3892,49,,
2631,577,4,0.042409339,0.034085122,3892,49,,
2632,1113,8,0.084818678,0.056808536,3900,3,,
2633,409,8,0.084818678,0.056808536,3900,3,,
2634,607,4,0.042409339,0.034085122,3900,1.666666667,,
2635,661,8,0.084818678,0.056808536,3900,3,,
2636,722,4,0.042409339,0.034085122,3900,3,,
2637,800,8,0.084818678,0.056808536,3900,3,,
2638,351,4,0.042409339,0.034085122,3900,2,,
2639,964,8,0.084818678,0.056808536,3900,3,,
2640,85,4,0.042409339,0.034085122,3900,3.909090909,,
2641,864,4,0.042409339,0.034085122,3904,71.78688525,,
2642,102,8,0.169637357,0.056808536,3904,75.54901961,,
2643,604,4,0.042409339,0.034085122,3904,90.64615385,,
2644,1290,4,0.042409339,0.034085122,3904,25,,
2645,1295,8,0.084818678,0.056808536,3904,34.43478261,,
2646,282,8,0.084818678,0.056808536,3904,15.2,,
2647,255,4,0.042409339,0.034085122,3904,6.212389381,,
2648,1274,4,0.042409339,0.034085122,3904,18.34615385,,
2649,1121,8,0.084818678,0.056808536,3904,12.25,,
2650,224,8,0.084818678,0.056808536,3904,22,,
2651,375,4,0.042409339,0.034085122,3904,4.285714286,,
2652,320,4,0.042409339,0.034085122,3904,16.66666667,,
2653,194,4,0.042409339,0.034085122,3904,66.44444444,,
2654,876,4,0.042409339,0.034085122,3904,46.6,,
2655,1000,8,0.084818678,0.085212805,3904,42.33333333,,
2656,580,8,0.084818678,0.056808536,3910,6.142857143,,
2657,10,16,0.169637357,0.113617073,3910,8.244897959,,
2658,1308,4,0.042409339,0.034085122,3910,36.56701031,,
2659,861,8,0.084818678,0.056808536,3910,5.04,,
2660,569,4,0.042409339,0.034085122,3910,4,,
2661,652,8,0.084818678,0.068170244,3910,4,,
2662,566,8,0.084818678,0.056808536,3910,5.4,,
2663,173,4,0.042409339,0.034085122,3910,34.1147541,,
2664,764,4,0.042409339,0.034085122,3910,8,,
2665,1262,8,0.084818678,0.056808536,3910,6.19047619,,
2666,356,8,0.084818678,0.056808536,3910,31.1,,
2667,895,4,0.042409339,0.034085122,3910,1,,
2668,58,8,0.084818678,0.056808536,3910,2,,
2669,885,4,0.042409339,0.034085122,3910,1,,
2670,1230,8,0.084818678,0.056808536,3910,2,,
2671,719,4,0.042409339,0.034085122,3910,2,,
2672,163,4,0.042409339,0.034085122,3910,3,,
2673,673,4,0.042409339,0.034085122,3910,4.857142857,,
2674,254,4,0.042409339,0.034085122,3910,3,,
2675,1284,8,0.084818678,0.056808536,3910,3,,
2676,338,4,0.042409339,0.034085122,3910,1,,
2677,167,4,0.042409339,0.034085122,3910,5,,
2678,685,8,0.169637357,0.056808536,3910,5,,
2679,784,8,0.084818678,0.068170244,3922,103,,
2680,1246,8,0.084818678,0.056808536,3922,103,,
2681,800,16,0.318070044,0.113617073,3922,100,,
2682,952,4,0.042409339,0.034085122,3922,101,,
2683,360,4,0.042409339,0.034085122,3922,96,,
2684,101,16,0.318070044,0.113617073,3922,74,,
2685,1272,4,0.042409339,0.034085122,3922,97,,
2686,801,8,0.084818678,0.056808536,3922,97,,
2687,670,8,0.084818678,0.056808536,3922,97,,
2688,877,4,0.042409339,0.034085122,3922,96,,
2689,805,8,0.084818678,0.056808536,3922,89,,
2690,303,4,0.042409339,0.034085122,3922,114,,
2691,88,8,0.084818678,0.056808536,3922,113,,
2692,1276,4,0.042409339,0.034085122,3922,106,,
2693,558,8,0.084818678,0.085212805,3922,112,,
2694,1037,16,0.169637357,0.113617073,3922,112,,
2695,289,4,0.042409339,0.034085122,3922,114,,
2696,228,8,0.169637357,0.056808536,3922,86,,
2697,679,4,0.042409339,0.034085122,3922,95,,
2698,631,4,0.042409339,0.034085122,3922,95,,
2699,754,4,0.042409339,0.034085122,3922,94,,
2700,196,8,0.084818678,0.056808536,3922,94,,
2701,800,4,0.042409339,0.034085122,3922,95,,
2702,922,4,0.042409339,0.034085122,3922,153,,
2703,621,4,0.042409339,0.034085122,3922,138,,
2704,382,4,0.042409339,0.034085122,3922,144,,
2705,899,8,0.084818678,0.085212805,3922,134,,
2706,820,16,0.318070044,0.113617073,3922,131,,
2707,870,4,0.042409339,0.034085122,3922,132,,
2708,205,4,0.042409339,0.034085122,3922,87,,
2709,1264,8,0.084818678,0.056808536,3922,126,,
2710,407,4,0.042409339,0.034085122,3922,132,,
2711,608,8,0.084818678,0.056808536,3922,153,,
2712,978,8,0.084818678,0.056808536,3922,87,,
2713,1015,4,0.042409339,0.034085122,3922,109,,
2714,118,8,0.127228017,0.085212805,3922,103,,
2715,976,4,0.042409339,0.034085122,3922,111,,
2716,1196,8,0.084818678,0.056808536,3922,111,,
2717,1288,8,0.169637357,0.056808536,3922,112,,
2718,683,8,0.084818678,0.056808536,3922,119,,
2719,588,8,0.084818678,0.085212805,3922,75,,
2720,209,8,0.127228017,0.085212805,3922,125,,
2721,677,8,0.084818678,0.056808536,3922,125,,
2722,937,4,0.042409339,0.034085122,3922,125,,
2723,692,4,0.042409339,0.034085122,3922,62.63333333,,
2724,715,8,0.084818678,0.068170244,3922,55,,
2725,1226,4,0.042409339,0.034085122,3922,55,,
2726,1180,8,0.084818678,0.056808536,3922,55,,
2727,657,8,0.084818678,0.056808536,3922,55,,
2728,1122,4,0.042409339,0.034085122,3922,55,,
2729,1267,16,0.169637357,0.113617073,3922,55,,
2730,784,4,0.042409339,0.034085122,3922,55,,
2731,654,4,0.042409339,0.034085122,3922,55,,
2732,1096,8,0.084818678,0.085212805,3922,71,,
2733,177,4,0.042409339,0.034085122,3922,71,,
2734,711,4,0.042409339,0.034085122,3922,71,,
2735,45,4,0.042409339,0.034085122,3922,71,,
2736,1129,4,0.042409339,0.034085122,3922,71,,
2737,1080,4,0.042409339,0.034085122,3922,71,,
2738,185,4,0.042409339,0.034085122,3922,71,,
2739,1233,4,0.042409339,0.034085122,3922,71,,
2740,20,4,0.042409339,0.034085122,3922,71,,
2741,194,8,0.084818678,0.056808536,3922,71,,
2742,605,4,0.042409339,0.034085122,3922,71,,
2743,897,16,0.169637357,0.113617073,3922,71,,
2744,331,8,0.084818678,0.056808536,3922,71,,
2745,558,4,0.042409339,0.034085122,3922,71,,
2746,93,8,0.084818678,0.056808536,3922,71,,
2747,1156,8,0.084818678,0.056808536,3922,75,,
2748,635,8,0.084818678,0.045446829,3922,74,,
2749,236,8,0.084818678,0.056808536,3922,70,,
2750,781,8,0.084818678,0.056808536,3922,69,,
2751,584,4,0.042409339,0.034085122,3922,71,,
2752,635,4,0.042409339,0.034085122,3922,68,,
2753,406,4,0.042409339,0.034085122,3922,67,,
2754,1090,8,0.084818678,0.085212805,3922,65,,
2755,1143,8,0.084818678,0.056808536,3922,64,,
2756,1113,4,0.042409339,0.034085122,3922,63,,
2757,951,4,0.042409339,0.034085122,3922,62,,
2758,199,8,0.084818678,0.056808536,3922,62,,
2759,734,4,0.042409339,0.034085122,3922,62,,
2760,1007,8,0.169637357,0.056808536,3922,62,,
2761,950,4,0.053011674,0.034085122,3922,71,,
2762,586,8,0.169637357,0.056808536,3922,62,,
2763,249,8,0.084818678,0.056808536,3922,62,,
2765,942,4,0.042409339,0.034085122,3922,62,,
2766,83,4,0.042409339,0.034085122,3922,62,,
2767,393,8,0.084818678,0.068170244,3922,61,,
2768,628,4,0.042409339,0.034085122,3922,60,,
2769,1107,8,0.084818678,0.056808536,3922,58,,
2770,574,4,0.042409339,0.034085122,3922,58,,
2771,42,4,0.042409339,0.034085122,3922,57,,
2772,719,4,0.042409339,0.034085122,3922,71,,
2773,371,8,0.084818678,0.056808536,3922,56,,
2774,988,4,0.053011674,0.034085122,3922,55,,
2775,791,8,0.084818678,0.068170244,3922,55,,
2776,353,4,0.042409339,0.034085122,3922,54,,
2777,661,8,0.084818678,0.056808536,3922,53,,
2778,659,4,0.042409339,0.034085122,3922,53,,
2779,1038,16,0.318070044,0.113617073,3922,52,,
2780,608,4,0.042409339,0.034085122,3922,53,,
2781,214,4,0.042409339,0.034085122,3922,71,,
2782,319,4,0.042409339,0.034085122,3922,53,,
2783,1070,8,0.169637357,0.056808536,3922,53,,
2784,735,8,0.084818678,0.056808536,3922,54,,
2785,353,8,0.084818678,0.056808536,3922,53,,
2786,570,8,0.084818678,0.056808536,3922,54,,
2787,709,4,0.042409339,0.034085122,3922,53,,
2788,79,4,0.042409339,0.034085122,3922,55,,
2789,939,4,0.042409339,0.034085122,3922,55,,
2790,590,4,0.042409339,0.034085122,3922,55,,
2791,1127,8,0.084818678,0.056808536,3922,71,,
2792,1148,4,0.042409339,0.034085122,3923,104,,
2793,925,4,0.042409339,0.034085122,3923,87,,
2794,1310,4,0.042409339,0.034085122,3923,92,,
2795,74,4,0.042409339,0.034085122,3923,92,,
2796,558,4,0.042409339,0.034085122,3923,92,,
2797,411,8,0.084818678,0.056808536,3923,91,,
2798,1180,4,0.042409339,0.034085122,3923,92,,
2800,1221,8,0.084818678,0.056808536,3923,92,,
2801,36,4,0.042409339,0.034085122,3923,91,,
2802,864,4,0.042409339,0.034085122,3923,92,,
2803,223,4,0.042409339,0.034085122,3923,92,,
2804,554,4,0.042409339,0.034085122,3923,75,,
2805,179,4,0.042409339,0.034085122,3923,104,,
2806,732,16,0.318070044,0.113617073,3923,111,,
2807,629,8,0.169637357,0.056808536,3923,112,,
2808,354,4,0.042409339,0.034085122,3923,111,,
2809,1119,8,0.084818678,0.056808536,3923,110,,
2810,320,8,0.084818678,0.056808536,3923,110,,
2811,573,4,0.042409339,0.034085122,3923,109,,
2812,926,4,0.042409339,0.034085122,3923,110,,
2813,290,8,0.084818678,0.085212805,3923,113,,
2814,279,8,0.084818678,0.045446829,3923,104,,
2815,1050,4,0.042409339,0.034085122,3923,102,,
2816,20,8,0.084818678,0.056808536,3923,75,,
2817,336,8,0.169637357,0.056808536,3923,101,,
2818,289,8,0.084818678,0.085212805,3923,101,,
2819,1018,16,0.318070044,0.113617073,3923,100,,
2820,876,8,0.084818678,0.085212805,3923,98,,
2821,1005,8,0.084818678,0.056808536,3923,98,,
2822,1271,4,0.042409339,0.034085122,3923,98,,
2823,857,8,0.084818678,0.056808536,3923,104,,
2824,932,4,0.042409339,0.034085122,3923,108,,
2825,1072,4,0.042409339,0.034085122,3923,105,,
2826,81,8,0.084818678,0.085212805,3923,110,,
2827,158,4,0.042409339,0.034085122,3923,105,,
2828,385,4,0.042409339,0.034085122,3923,75,,
2829,648,8,0.084818678,0.056808536,3923,103,,
2830,797,4,0.042409339,0.034085122,3923,104,,
2831,396,8,0.084818678,0.056808536,3923,103,,
2832,703,4,0.042409339,0.034085122,3923,104,,
2833,269,8,0.084818678,0.045446829,3923,110,,
2834,77,4,0.042409339,0.034085122,3923,102,,
2835,1160,4,0.042409339,0.034085122,3923,153,,
2836,726,16,0.169637357,0.113617073,3923,153,,
2837,292,4,0.042409339,0.034085122,3932,5,,
2838,1138,8,0.169637357,0.056808536,3932,2,,
2839,1119,4,0.042409339,0.034085122,3932,5,,
2841,1005,8,0.084818678,0.056808536,3932,5,,
2842,741,8,0.084818678,0.056808536,3932,5,,
2843,303,8,0.084818678,0.056808536,3932,3,,
2844,931,4,0.042409339,0.034085122,3932,5,,
2845,895,4,0.042409339,0.034085122,3932,5,,
2846,1,4,0.042409339,0.034085122,3932,5,,
2847,174,4,0.042409339,0.034085122,3965,101.0434783,,
2848,555,4,0.042409339,0.034085122,3965,36.72727273,,
2849,412,4,0.042409339,0.034085122,3965,32,,
2850,1312,4,0.042409339,0.034085122,3965,82.54545455,,
2851,1311,8,0.084818678,0.056808536,3965,105,,
2852,222,8,0.084818678,0.068170244,4037,33.15384615,,
2853,1152,4,0.042409339,0.034085122,4037,176.5263158,,
2854,842,8,0.084818678,0.056808536,4037,177.16,,
2855,339,4,0.042409339,0.034085122,4037,24.83333333,,
2856,695,8,0.084818678,0.056808536,4037,29.4,,
2857,684,8,0.084818678,0.056808536,4037,31.2,,
2858,1245,4,0.042409339,0.034085122,4037,31.71428571,,
2859,1275,4,0.042409339,0.034085122,4037,148.0769231,,
2860,168,8,0.084818678,0.056808536,4037,174.1538462,,
2861,364,4,0.042409339,0.034085122,4429,131.8723404,,
2862,242,8,0.084818678,0.068170244,4429,38.27272727,,
2863,683,8,0.084818678,0.056808536,4429,89.84615385,,
2864,923,4,0.042409339,0.034085122,4458,43.65195587,,
2866,357,8,0.084818678,0.056808536,4458,25.54166667,,
2867,643,8,0.084818678,0.056808536,4458,19,,
2868,1068,8,0.084818678,0.085212805,4492,149.8214286,,
2870,629,4,0.042409339,0.034085122,4492,249.3773585,,
2872,744,4,0.042409339,0.034085122,4502,4,,
2873,90,4,0.042409339,0.034085122,4502,76.13333333,,
2874,199,4,0.042409339,0.034085122,4502,111.5560166,,
2875,1129,4,0.042409339,0.034085122,4505,59.56756757,,
2876,24,4,0.042409339,0.034085122,4505,3,,
2877,891,8,0.084818678,0.068170244,4505,44.8,,
2878,1112,4,0.042409339,0.034085122,4505,65.35135135,,
2878,1112,4,1,0.034085122,4505,67.43243243,,
2879,203,8,0.084818678,0.068170244,4512,125,,
2880,826,4,0.042409339,0.034085122,4512,3,,
2881,884,16,0.169637357,0.113617073,4512,29.91503268,,
2882,1121,4,0.042409339,0.034085122,4512,122.0065359,,
2883,1193,8,0.084818678,0.056808536,4512,125.4903226,,
2884,626,4,0.042409339,0.034085122,4512,126.083871,,
2885,228,8,0.084818678,0.068170244,4519,43.12820513,,
2886,731,4,0.042409339,0.034085122,4519,68.76470588,,
2887,1127,8,0.169637357,0.056808536,4519,126.6,,
2888,1167,4,0.042409339,0.034085122,4519,66.23529412,,
2889,739,4,0.042409339,0.034085122,4519,85.2,,
2890,1193,4,0.042409339,0.034085122,4552,27.54764293,,
2891,912,16,0.318070044,0.113617073,4552,7,,
2892,72,4,0.042409339,0.034085122,4552,18.5388601,,
2893,1296,8,0.084818678,0.056808536,4557,3,,
2894,291,8,0.084818678,0.085212805,4557,37.74747475,,
2895,782,8,0.084818678,0.056808536,4569,233.9151943,,
2896,725,8,0.084818678,0.085212805,4569,4,,
2897,388,4,0.042409339,0.034085122,4569,88.38596491,,
2898,726,4,0.042409339,0.034085122,4569,44.84,,
2900,708,4,0.042409339,0.034085122,4569,6,,
2901,632,16,0.169637357,0.113617073,4569,295,,
2902,44,8,0.084818678,0.068170244,4569,296,,
2903,1138,4,0.042409339,0.034085122,4612,75.13207547,,
2904,1158,8,0.084818678,0.056808536,4612,172.1451187,,
2905,1062,4,0.042409339,0.034085122,4653,53.87719298,,
2906,1045,4,0.042409339,0.034085122,4653,61.57142857,,
2907,85,4,0.042409339,0.034085122,4653,67,,
2908,38,4,0.042409339,0.034085122,4653,1.125,,
2909,1294,16,0.169637357,0.113617073,4653,2.125,,
2910,710,8,0.084818678,0.085212805,4653,36.05263158,,
2911,769,16,0.318070044,0.113617073,4653,43,,
2912,943,8,0.084818678,0.056808536,4669,115.7551789,,
2913,938,4,0.042409339,0.034085122,4676,31.54725275,,
2914,745,4,0.042409339,0.034085122,4688,8,,
2915,184,4,0.042409339,0.034085122,4688,2,,
2916,73,4,0.042409339,0.034085122,4688,4,,
2917,87,16,0.318070044,0.113617073,4688,4,,
2918,1212,8,0.084818678,0.056808536,4688,8,,
2919,413,4,0.042409339,0.034085122,4690,5,,
2920,861,4,0.042409339,0.034085122,4690,5,,
2921,789,4,0.042409339,0.034085122,4690,1.419087137,,
2922,1263,4,0.042409339,0.034085122,4691,21.5,,
2923,1161,4,0.042409339,0.034085122,4691,29.15873016,,
2924,937,4,0.042409339,0.034085122,4696,17,,
2925,270,8,0.084818678,0.085212805,4696,15,,
2926,782,4,0.042409339,0.034085122,4696,6,,
2927,1159,4,0.042409339,0.034085122,4696,16,,
2928,780,8,0.084818678,0.068170244,4696,6,,
2929,276,8,0.169637357,0.056808536,4698,31,,
2930,572,4,0.042409339,0.034085122,4719,5,,
2931,980,4,0.042409339,0.034085122,4719,3,,
2932,1071,4,0.042409339,0.034085122,4719,2.75,,
2933,1110,8,0.084818678,0.056808536,4719,4,,
2934,1063,8,0.084818678,0.056808536,4719,3,,
2935,906,8,0.084818678,0.085212805,4719,3,,
2936,751,4,0.042409339,0.034085122,4719,5.176470588,,
2937,784,4,0.042409339,0.034085122,4719,3,,
2938,566,8,0.084818678,0.056808536,4719,3,,
2939,1250,4,0.042409339,0.034085122,4719,3,,
2940,11,16,0.169637357,0.113617073,4865,303.36,,
2941,252,4,0.042409339,0.034085122,4865,311.2283465,,
2942,778,8,0.084818678,0.068170244,4865,199.9803922,,
2943,219,4,0.042409339,0.034085122,4865,231.6315789,,
2944,289,4,0.042409339,0.034085122,4865,253.5263158,,
2945,1099,8,0.084818678,0.056808536,4865,2,,
2946,12,8,0.084818678,0.056808536,4865,34.46153846,,
2947,322,4,0.042409339,0.034085122,4865,27.4,,
2948,1170,4,0.042409339,0.034085122,4865,55.38095238,,
2949,609,4,0.042409339,0.034085122,4865,134.5023923,,
2950,181,8,0.084818678,0.056808536,4865,187.3225806,,
2951,1168,4,0.042409339,0.034085122,4872,383.6206897,,
2952,205,4,0.042409339,0.034085122,4872,11.55555556,,
2953,1169,8,0.084818678,0.056808536,4872,10.5,,
2954,229,8,0.084818678,0.056808536,4872,22,,
2955,50,8,0.169637357,0.056808536,4872,6,,
2956,380,8,0.084818678,0.056808536,4872,107,,
2957,1051,8,0.084818678,0.085212805,4872,284.5454545,,
2958,1180,4,0.042409339,0.034085122,4872,14,,
2959,854,4,0.042409339,0.034085122,4955,137.6013986,,
2960,365,4,0.042409339,0.034085122,4955,11.58450704,,
2961,1211,4,0.042409339,0.034085122,4955,134,,
2962,873,4,0.042409339,0.034085122,4955,147.6013986,,
2963,339,4,0.042409339,0.034085122,4983,6.051282051,,
2964,752,4,0.042409339,0.034085122,4983,4.803858521,,
2965,698,4,0.042409339,0.034085122,4983,9.954415954,,
2966,980,4,0.042409339,0.034085122,4983,16.11396011,,
2967,981,4,0.042409339,0.034085122,4983,18.97150997,,
2968,167,4,0.042409339,0.034085122,4984,7,,
2969,243,4,0.042409339,0.034085122,4984,21.90996785,,
2970,756,4,0.042409339,0.034085122,4984,16.07692308,,
2971,614,8,0.084818678,0.056808536,4984,167.6722892,,
2972,573,4,0.042409339,0.034085122,4984,30.53846154,,
2973,1195,8,0.084818678,0.085212805,4988,10,,
2974,1003,8,0.084818678,0.056808536,4988,9,,
2975,797,8,0.169637357,0.056808536,4988,3,,
2976,51,8,0.084818678,0.085212805,4988,10,,
2977,1054,4,0.042409339,0.034085122,4988,3,,
2978,264,4,0.042409339,0.034085122,4991,124.4285714,,
2979,446,8,0.084818678,0.056808536,4991,160.2222222,,
2980,322,8,0.084818678,0.056808536,4991,4,,
2981,365,8,0.084818678,0.085212805,4991,4,,
2982,725,4,0.042409339,0.034085122,4991,12,,
2983,702,4,0.042409339,0.034085122,4991,59,,
2984,1155,4,0.042409339,0.034085122,4991,73,,
2985,1222,8,0.084818678,0.056808536,4991,187.6666667,,
2986,675,8,0.084818678,0.085212805,4991,202.1111111,,
2987,837,8,0.084818678,0.056808536,4991,4,,
2988,611,8,0.084818678,0.056808536,4991,101.4,,
2989,590,8,0.084818678,0.056808536,5009,54.76811594,,
2990,901,8,0.084818678,0.045446829,5009,76.5323741,,
2991,127,4,0.042409339,0.034085122,5009,83,,
2992,1145,4,0.042409339,0.034085122,5010,53.97101449,,
2993,842,8,0.084818678,0.085212805,5010,71.05035971,,
2994,582,8,0.169637357,0.056808536,5010,77,,
2995,648,8,0.084818678,0.056808536,5011,53.56521739,,
2996,633,8,0.084818678,0.056808536,5011,71.70503597,,
2997,647,8,0.084818678,0.056808536,5011,127,,
2998,771,8,0.084818678,0.085212805,5016,52.60869565,,
2999,704,4,0.042409339,0.034085122,5016,73.01438849,,
3000,665,8,0.084818678,0.085212805,5016,80,,
3001,892,4,0.042409339,0.034085122,5017,53.91304348,,
3002,969,4,0.042409339,0.034085122,5017,70.49640288,,
3003,1005,4,0.042409339,0.034085122,5017,76,,
3004,867,4,0.042409339,0.034085122,5019,54.69565217,,
3005,10,4,0.042409339,0.034085122,5019,73.81294964,,
3006,268,4,0.042409339,0.034085122,5019,81,,
3007,164,8,0.169637357,0.056808536,5019,54.67209302,,
3008,59,8,0.169637357,0.056808536,5019,308.2,,
3009,1146,4,0.042409339,0.034085122,5019,315,,
3010,563,4,0.042409339,0.034085122,5028,71.11458333,,
3011,1134,8,0.084818678,0.056808536,5030,47.42222222,,
3012,375,8,0.169637357,0.056808536,5030,64.72307692,,
3013,743,8,0.084818678,0.056808536,5030,74,,
3014,1217,4,0.042409339,0.034085122,5050,188.5263158,,
3015,1079,4,0.042409339,0.034085122,5050,52.58333333,,
3016,763,8,0.127228017,0.085212805,5050,323.0645161,,
3017,179,8,0.084818678,0.085212805,5058,54.88405797,,
3018,195,8,0.169637357,0.056808536,5058,117.6666667,,
3019,978,4,0.042409339,0.034085122,5058,120.962963,,
3020,798,8,0.084818678,0.085212805,5058,136.7777778,,
3021,1294,8,0.084818678,0.056808536,5058,121.8888889,,
3022,39,8,0.084818678,0.034085122,5058,134.7777778,,
3023,748,4,0.042409339,0.034085122,5082,114.2962963,,
3024,818,4,0.042409339,0.034085122,5082,312.5365854,,
3025,216,8,0.169637357,0.056808536,5082,101.8648649,,
3026,1275,4,0.042409339,0.034085122,5082,69.05882353,,
3027,1245,4,0.042409339,0.034085122,5082,21.33333333,,
3028,351,16,0.169637357,0.113617073,5082,270.4615385,,
3029,694,4,0.042409339,0.034085122,5087,11,,
3030,971,4,0.042409339,0.034085122,5087,2,,
3031,370,8,0.084818678,0.056808536,5087,8.75,,
3032,587,8,0.169637357,0.056808536,5087,2,,
3033,1133,8,0.084818678,0.056808536,5097,132.4081633,,
3034,697,8,0.084818678,0.085212805,5097,72.28571429,,
3035,776,8,0.084818678,0.056808536,5097,35.15873016,,
3036,1023,4,0.042409339,0.034085122,5097,141.195122,,
3037,1048,8,0.084818678,0.068170244,5097,81.82352941,,
3038,1054,4,0.042409339,0.034085122,5097,80.58490566,,
3039,1041,4,0.042409339,0.034085122,5097,102.3253012,,
3040,753,8,0.084818678,0.034085122,5097,125.3098592,,
3041,354,4,0.042409339,0.034085122,5097,22.33333333,,
3042,1157,4,0.053011674,0.034085122,5097,33.15384615,,
3043,80,4,0.042409339,0.034085122,5097,53.6,,
3044,1131,4,0.042409339,0.034085122,5097,98.19354839,,
3045,1120,4,0.042409339,0.034085122,5097,75.80952381,,
3046,811,8,0.084818678,0.056808536,5106,109.5275311,,
3047,295,8,0.084818678,0.068170244,5106,92.69230769,,
